0000000, 6.7825702774996515, 8.0
0000001, 6.842511597686943, 5.0
0000010, 6.859407800652929, 8.0
0000011, 6.894741322362368, 6.0
0000100, 6.875133705141065, 5.0
0000101, 6.824038722869752, 5.0
0000110, 6.817006421854987, 5.0
0000111, 6.9660876602783475, 5.0
0001000, 6.9466327774996515, 6.0
0001001, 6.90549188306356, 7.0
